date,count,industry
2009-10-01T07:00:00.000Z,1488,Business services
2009-11-01T07:00:00.000Z,1514,Business services
2009-12-01T08:00:00.000Z,1486,Business services
2010-01-01T08:00:00.000Z,1614,Business services
2010-02-01T08:00:00.000Z,1740,Business services
2000-01-01T08:00:00.000Z,353,Education and Health
2000-02-01T08:00:00.000Z,349,Education and Health
2000-03-01T08:00:00.000Z,381,Education and Health
2000-04-01T08:00:00.000Z,329,Education and Health
2000-05-01T07:00:00.000Z,423,Education and Health
2000-06-01T07:00:00.000Z,452,Education and Health
2000-07-01T07:00:00.000Z,478,Education and Health
2000-08-01T07:00:00.000Z,450,Education and Health
2000-09-01T07:00:00.000Z,398,Education and Health
2000-10-01T07:00:00.000Z,339,Education and Health
2000-11-01T08:00:00.000Z,351,Education and Health
2000-12-01T08:00:00.000Z,293,Education and Health
2001-01-01T08:00:00.000Z,428,Education and Health
2001-02-01T08:00:00.000Z,423,Education and Health
2001-03-01T08:00:00.000Z,456,Education and Health
2001-04-01T08:00:00.000Z,341,Education and Health
2001-05-01T07:00:00.000Z,390,Education and Health
2001-06-01T07:00:00.000Z,476,Education and Health
2001-07-01T07:00:00.000Z,513,Education and Health
2001-08-01T07:00:00.000Z,595,Education and Health
2001-09-01T07:00:00.000Z,455,Education and Health
2001-10-01T07:00:00.000Z,486,Education and Health
2001-11-01T08:00:00.000Z,516,Education and Health
2001-12-01T08:00:00.000Z,483,Education and Health
2002-01-01T08:00:00.000Z,586,Education and Health
2002-02-01T08:00:00.000Z,590,Education and Health
2002-03-01T08:00:00.000Z,540,Education and Health
2002-04-01T08:00:00.000Z,493,Education and Health
2002-05-01T07:00:00.000Z,533,Education and Health
2002-06-01T07:00:00.000Z,638,Education and Health
2002-07-01T07:00:00.000Z,671,Education and Health
2002-08-01T07:00:00.000Z,660,Education and Health
2002-09-01T07:00:00.000Z,562,Education and Health
2002-10-01T07:00:00.000Z,517,Education and Health
2002-11-01T08:00:00.000Z,493,Education and Health
2002-12-01T08:00:00.000Z,558,Education and Health
2003-01-01T08:00:00.000Z,559,Education and Health
2003-02-01T08:00:00.000Z,576,Education and Health
2003-03-01T08:00:00.000Z,518,Education and Health
2003-04-01T08:00:00.000Z,611,Education and Health
2003-05-01T07:00:00.000Z,618,Education and Health
2003-06-01T07:00:00.000Z,769,Education and Health
2003-07-01T07:00:00.000Z,697,Education and Health
2003-08-01T07:00:00.000Z,760,Education and Health
2003-09-01T07:00:00.000Z,649,Education and Health
2003-10-01T07:00:00.000Z,639,Education and Health
2003-11-01T08:00:00.000Z,662,Education and Health
2003-12-01T08:00:00.000Z,620,Education and Health
2004-01-01T08:00:00.000Z,662,Education and Health
2004-02-01T08:00:00.000Z,608,Education and Health
2004-03-01T08:00:00.000Z,584,Education and Health
2004-04-01T08:00:00.000Z,589,Education and Health
2004-05-01T07:00:00.000Z,570,Education and Health
2004-06-01T07:00:00.000Z,769,Education and Health
2004-07-01T07:00:00.000Z,725,Education and Health
2004-08-01T07:00:00.000Z,647,Education and Health
2004-09-01T07:00:00.000Z,593,Education and Health
2004-10-01T07:00:00.000Z,526,Education and Health
2004-11-01T08:00:00.000Z,570,Education and Health
2004-12-01T08:00:00.000Z,562,Education and Health
2005-01-01T08:00:00.000Z,613,Education and Health
2005-02-01T08:00:00.000Z,619,Education and Health
2005-03-01T08:00:00.000Z,614,Education and Health
2005-04-01T08:00:00.000Z,591,Education and Health
2005-05-01T07:00:00.000Z,648,Education and Health
2005-06-01T07:00:00.000Z,667,Education and Health
2005-07-01T07:00:00.000Z,635,Education and Health
2005-08-01T07:00:00.000Z,644,Education and Health
2005-09-01T07:00:00.000Z,658,Education and Health
2005-10-01T07:00:00.000Z,628,Education and Health
2005-11-01T08:00:00.000Z,677,Education and Health
2005-12-01T08:00:00.000Z,529,Education and Health
2006-01-01T08:00:00.000Z,593,Education and Health
2006-02-01T08:00:00.000Z,528,Education and Health
2006-03-01T08:00:00.000Z,563,Education and Health
2006-04-01T08:00:00.000Z,558,Education and Health
2006-05-01T07:00:00.000Z,543,Education and Health
2006-06-01T07:00:00.000Z,617,Education and Health
2006-07-01T07:00:00.000Z,659,Education and Health
2006-08-01T07:00:00.000Z,611,Education and Health
2006-09-01T07:00:00.000Z,576,Education and Health
2006-10-01T07:00:00.000Z,531,Education and Health
2006-11-01T08:00:00.000Z,536,Education and Health
2006-12-01T08:00:00.000Z,502,Education and Health
2007-01-01T08:00:00.000Z,563,Education and Health
2007-02-01T08:00:00.000Z,489,Education and Health
2007-03-01T08:00:00.000Z,495,Education and Health
2007-04-01T07:00:00.000Z,555,Education and Health
2007-05-01T07:00:00.000Z,622,Education and Health
2007-06-01T07:00:00.000Z,653,Education and Health
2007-07-01T07:00:00.000Z,665,Education and Health
2007-08-01T07:00:00.000Z,648,Education and Health
2007-09-01T07:00:00.000Z,630,Education and Health
2007-10-01T07:00:00.000Z,534,Education and Health
2007-11-01T07:00:00.000Z,526,Education and Health
2007-12-01T08:00:00.000Z,521,Education and Health
2008-01-01T08:00:00.000Z,576,Education and Health
2008-02-01T08:00:00.000Z,562,Education and Health
2008-03-01T08:00:00.000Z,609,Education and Health
2008-04-01T07:00:00.000Z,551,Education and Health
2008-05-01T07:00:00.000Z,619,Education and Health
2008-06-01T07:00:00.000Z,669,Education and Health
2008-07-01T07:00:00.000Z,776,Education and Health
2008-08-01T07:00:00.000Z,844,Education and Health
2008-09-01T07:00:00.000Z,835,Education and Health
2008-10-01T07:00:00.000Z,797,Education and Health
2008-11-01T07:00:00.000Z,748,Education and Health
2008-12-01T08:00:00.000Z,791,Education and Health
2009-01-01T08:00:00.000Z,792,Education and Health
2009-02-01T08:00:00.000Z,847,Education and Health
2009-03-01T08:00:00.000Z,931,Education and Health
2009-04-01T07:00:00.000Z,964,Education and Health
2009-05-01T07:00:00.000Z,1005,Education and Health
2009-06-01T07:00:00.000Z,1267,Education and Health
2009-07-01T07:00:00.000Z,1269,Education and Health
2009-08-01T07:00:00.000Z,1239,Education and Health
2009-09-01T07:00:00.000Z,1257,Education and Health
2009-10-01T07:00:00.000Z,1280,Education and Health
2009-11-01T07:00:00.000Z,1168,Education and Health
2009-12-01T08:00:00.000Z,1183,Education and Health
2010-01-01T08:00:00.000Z,1175,Education and Health
2010-02-01T08:00:00.000Z,1200,Education and Health
2000-01-01T08:00:00.000Z,782,Leisure and hospitality
2000-02-01T08:00:00.000Z,779,Leisure and hospitality
2000-03-01T08:00:00.000Z,789,Leisure and hospitality
2000-04-01T08:00:00.000Z,658,Leisure and hospitality
2000-05-01T07:00:00.000Z,675,Leisure and hospitality
2000-06-01T07:00:00.000Z,833,Leisure and hospitality
2000-07-01T07:00:00.000Z,786,Leisure and hospitality
2000-08-01T07:00:00.000Z,675,Leisure and hospitality
2000-09-01T07:00:00.000Z,636,Leisure and hospitality
2000-10-01T07:00:00.000Z,691,Leisure and hospitality
2000-11-01T08:00:00.000Z,694,Leisure and hospitality
2000-12-01T08:00:00.000Z,639,Leisure and hospitality
2001-01-01T08:00:00.000Z,806,Leisure and hospitality
2001-02-01T08:00:00.000Z,821,Leisure and hospitality
2001-03-01T08:00:00.000Z,817,Leisure and hospitality
2001-04-01T08:00:00.000Z,744,Leisure and hospitality
2001-05-01T07:00:00.000Z,731,Leisure and hospitality
2001-06-01T07:00:00.000Z,821,Leisure and hospitality
2001-07-01T07:00:00.000Z,813,Leisure and hospitality
2001-08-01T07:00:00.000Z,767,Leisure and hospitality
2001-09-01T07:00:00.000Z,900,Leisure and hospitality
2001-10-01T07:00:00.000Z,903,Leisure and hospitality
2001-11-01T08:00:00.000Z,935,Leisure and hospitality
2001-12-01T08:00:00.000Z,938,Leisure and hospitality
2002-01-01T08:00:00.000Z,947,Leisure and hospitality
2002-02-01T08:00:00.000Z,973,Leisure and hospitality
2002-03-01T08:00:00.000Z,976,Leisure and hospitality
2002-04-01T08:00:00.000Z,953,Leisure and hospitality
2002-05-01T07:00:00.000Z,1022,Leisure and hospitality
2002-06-01T07:00:00.000Z,1034,Leisure and hospitality
2002-07-01T07:00:00.000Z,999,Leisure and hospitality
2002-08-01T07:00:00.000Z,884,Leisure and hospitality
2002-09-01T07:00:00.000Z,885,Leisure and hospitality
2002-10-01T07:00:00.000Z,956,Leisure and hospitality
2002-11-01T08:00:00.000Z,978,Leisure and hospitality
2002-12-01T08:00:00.000Z,922,Leisure and hospitality
2003-01-01T08:00:00.000Z,1049,Leisure and hospitality
2003-02-01T08:00:00.000Z,1145,Leisure and hospitality
2003-03-01T08:00:00.000Z,1035,Leisure and hospitality
2003-04-01T08:00:00.000Z,986,Leisure and hospitality
2003-05-01T07:00:00.000Z,955,Leisure and hospitality
2003-06-01T07:00:00.000Z,1048,Leisure and hospitality
2003-07-01T07:00:00.000Z,1020,Leisure and hospitality
2003-08-01T07:00:00.000Z,1050,Leisure and hospitality
2003-09-01T07:00:00.000Z,978,Leisure and hospitality
2003-10-01T07:00:00.000Z,933,Leisure and hospitality
2003-11-01T08:00:00.000Z,990,Leisure and hospitality
2003-12-01T08:00:00.000Z,885,Leisure and hospitality
2004-01-01T08:00:00.000Z,1097,Leisure and hospitality
2004-02-01T08:00:00.000Z,987,Leisure and hospitality
2004-03-01T08:00:00.000Z,1039,Leisure and hospitality
2004-04-01T08:00:00.000Z,925,Leisure and hospitality
2004-05-01T07:00:00.000Z,977,Leisure and hospitality
2004-06-01T07:00:00.000Z,1189,Leisure and hospitality
2004-07-01T07:00:00.000Z,965,Leisure and hospitality
2004-08-01T07:00:00.000Z,1010,Leisure and hospitality
2004-09-01T07:00:00.000Z,854,Leisure and hospitality
2004-10-01T07:00:00.000Z,853,Leisure and hospitality
2004-11-01T08:00:00.000Z,916,Leisure and hospitality
2004-12-01T08:00:00.000Z,850,Leisure and hospitality
2005-01-01T08:00:00.000Z,993,Leisure and hospitality
2005-02-01T08:00:00.000Z,1008,Leisure and hospitality
2005-03-01T08:00:00.000Z,967,Leisure and hospitality
2005-04-01T08:00:00.000Z,882,Leisure and hospitality
2005-05-01T07:00:00.000Z,944,Leisure and hospitality
2005-06-01T07:00:00.000Z,950,Leisure and hospitality
2005-07-01T07:00:00.000Z,929,Leisure and hospitality
2005-08-01T07:00:00.000Z,844,Leisure and hospitality
2005-09-01T07:00:00.000Z,842,Leisure and hospitality
2005-10-01T07:00:00.000Z,796,Leisure and hospitality
2005-11-01T08:00:00.000Z,966,Leisure and hospitality
2005-12-01T08:00:00.000Z,930,Leisure and hospitality
2006-01-01T08:00:00.000Z,910,Leisure and hospitality
2006-02-01T08:00:00.000Z,1040,Leisure and hospitality
2006-03-01T08:00:00.000Z,917,Leisure and hospitality
2006-04-01T08:00:00.000Z,882,Leisure and hospitality
2006-05-01T07:00:00.000Z,830,Leisure and hospitality
2006-06-01T07:00:00.000Z,942,Leisure and hospitality
2006-07-01T07:00:00.000Z,867,Leisure and hospitality
2006-08-01T07:00:00.000Z,855,Leisure and hospitality
2006-09-01T07:00:00.000Z,810,Leisure and hospitality
2006-10-01T07:00:00.000Z,795,Leisure and hospitality
2006-11-01T08:00:00.000Z,836,Leisure and hospitality
2006-12-01T08:00:00.000Z,701,Leisure and hospitality
2007-01-01T08:00:00.000Z,911,Leisure and hospitality
2007-02-01T08:00:00.000Z,879,Leisure and hospitality
2007-03-01T08:00:00.000Z,845,Leisure and hospitality
2007-04-01T07:00:00.000Z,822,Leisure and hospitality
2007-05-01T07:00:00.000Z,831,Leisure and hospitality
2007-06-01T07:00:00.000Z,917,Leisure and hospitality
2007-07-01T07:00:00.000Z,920,Leisure and hospitality
2007-08-01T07:00:00.000Z,877,Leisure and hospitality
2007-09-01T07:00:00.000Z,892,Leisure and hospitality
2007-10-01T07:00:00.000Z,911,Leisure and hospitality
2007-11-01T07:00:00.000Z,986,Leisure and hospitality
2007-12-01T08:00:00.000Z,961,Leisure and hospitality
2008-01-01T08:00:00.000Z,1176,Leisure and hospitality
2008-02-01T08:00:00.000Z,1056,Leisure and hospitality
2008-03-01T08:00:00.000Z,944,Leisure and hospitality
2008-04-01T07:00:00.000Z,874,Leisure and hospitality
2008-05-01T07:00:00.000Z,1074,Leisure and hospitality
2008-06-01T07:00:00.000Z,1154,Leisure and hospitality
2008-07-01T07:00:00.000Z,1172,Leisure and hospitality
2008-08-01T07:00:00.000Z,1122,Leisure and hospitality
2008-09-01T07:00:00.000Z,1029,Leisure and hospitality
2008-10-01T07:00:00.000Z,1126,Leisure and hospitality
2008-11-01T07:00:00.000Z,1283,Leisure and hospitality
2008-12-01T08:00:00.000Z,1210,Leisure and hospitality
2009-01-01T08:00:00.000Z,1487,Leisure and hospitality
2009-02-01T08:00:00.000Z,1477,Leisure and hospitality
2009-03-01T08:00:00.000Z,1484,Leisure and hospitality
2009-04-01T07:00:00.000Z,1322,Leisure and hospitality
2009-05-01T07:00:00.000Z,1599,Leisure and hospitality
2009-06-01T07:00:00.000Z,1688,Leisure and hospitality
2009-07-01T07:00:00.000Z,1600,Leisure and hospitality
2009-08-01T07:00:00.000Z,1636,Leisure and hospitality
2009-09-01T07:00:00.000Z,1469,Leisure and hospitality
2009-10-01T07:00:00.000Z,1604,Leisure and hospitality
2009-11-01T07:00:00.000Z,1524,Leisure and hospitality
2009-12-01T08:00:00.000Z,1624,Leisure and hospitality
2010-01-01T08:00:00.000Z,1804,Leisure and hospitality
2010-02-01T08:00:00.000Z,1597,Leisure and hospitality
2000-01-01T08:00:00.000Z,274,Other
2000-02-01T08:00:00.000Z,232,Other
2000-03-01T08:00:00.000Z,247,Other
2000-04-01T08:00:00.000Z,240,Other
2000-05-01T07:00:00.000Z,254,Other
2000-06-01T07:00:00.000Z,225,Other
2000-07-01T07:00:00.000Z,202,Other
2000-08-01T07:00:00.000Z,187,Other
2000-09-01T07:00:00.000Z,220,Other
2000-10-01T07:00:00.000Z,161,Other
2000-11-01T08:00:00.000Z,217,Other
2000-12-01T08:00:00.000Z,167,Other
2001-01-01T08:00:00.000Z,197,Other
2001-02-01T08:00:00.000Z,243,Other
2001-03-01T08:00:00.000Z,200,Other
2001-04-01T08:00:00.000Z,220,Other
2001-05-01T07:00:00.000Z,172,Other
2001-06-01T07:00:00.000Z,246,Other
2001-07-01T07:00:00.000Z,228,Other
2001-08-01T07:00:00.000Z,241,Other
2001-09-01T07:00:00.000Z,225,Other
2001-10-01T07:00:00.000Z,239,Other
2001-11-01T08:00:00.000Z,256,Other
2001-12-01T08:00:00.000Z,277,Other
2002-01-01T08:00:00.000Z,304,Other
2002-02-01T08:00:00.000Z,339,Other
2002-03-01T08:00:00.000Z,314,Other
2002-04-01T08:00:00.000Z,268,Other
2002-05-01T07:00:00.000Z,264,Other
2002-06-01T07:00:00.000Z,335,Other
2002-07-01T07:00:00.000Z,356,Other
2002-08-01T07:00:00.000Z,353,Other
2002-09-01T07:00:00.000Z,281,Other
2002-10-01T07:00:00.000Z,272,Other
2002-11-01T08:00:00.000Z,284,Other
2002-12-01T08:00:00.000Z,241,Other
2003-01-01T08:00:00.000Z,304,Other
2003-02-01T08:00:00.000Z,331,Other
2003-03-01T08:00:00.000Z,370,Other
2003-04-01T08:00:00.000Z,331,Other
2003-05-01T07:00:00.000Z,339,Other
2003-06-01T07:00:00.000Z,359,Other
2003-07-01T07:00:00.000Z,405,Other
2003-08-01T07:00:00.000Z,373,Other
2003-09-01T07:00:00.000Z,338,Other
2003-10-01T07:00:00.000Z,378,Other
2003-11-01T08:00:00.000Z,357,Other
2003-12-01T08:00:00.000Z,278,Other
2004-01-01T08:00:00.000Z,322,Other
2004-02-01T08:00:00.000Z,366,Other
2004-03-01T08:00:00.000Z,366,Other
2004-04-01T08:00:00.000Z,347,Other
2004-05-01T07:00:00.000Z,310,Other
2004-06-01T07:00:00.000Z,326,Other
2004-07-01T07:00:00.000Z,346,Other
2004-08-01T07:00:00.000Z,341,Other
2004-09-01T07:00:00.000Z,301,Other
2004-10-01T07:00:00.000Z,300,Other
2004-11-01T08:00:00.000Z,294,Other
2004-12-01T08:00:00.000Z,276,Other
2005-01-01T08:00:00.000Z,290,Other
2005-02-01T08:00:00.000Z,325,Other
2005-03-01T08:00:00.000Z,308,Other
2005-04-01T08:00:00.000Z,306,Other
2005-05-01T07:00:00.000Z,314,Other
2005-06-01T07:00:00.000Z,291,Other
2005-07-01T07:00:00.000Z,274,Other
2005-08-01T07:00:00.000Z,306,Other
2005-09-01T07:00:00.000Z,307,Other
2005-10-01T07:00:00.000Z,319,Other
2005-11-01T08:00:00.000Z,300,Other
2005-12-01T08:00:00.000Z,269,Other
2006-01-01T08:00:00.000Z,308,Other
2006-02-01T08:00:00.000Z,281,Other
2006-03-01T08:00:00.000Z,292,Other
2006-04-01T08:00:00.000Z,266,Other
2006-05-01T07:00:00.000Z,265,Other
2006-06-01T07:00:00.000Z,265,Other
2006-07-01T07:00:00.000Z,305,Other
2006-08-01T07:00:00.000Z,341,Other
2006-09-01T07:00:00.000Z,310,Other
2006-10-01T07:00:00.000Z,268,Other
2006-11-01T08:00:00.000Z,306,Other
2006-12-01T08:00:00.000Z,306,Other
2007-01-01T08:00:00.000Z,275,Other
2007-02-01T08:00:00.000Z,257,Other
2007-03-01T08:00:00.000Z,222,Other
2007-04-01T07:00:00.000Z,224,Other
2007-05-01T07:00:00.000Z,242,Other
2007-06-01T07:00:00.000Z,256,Other
2007-07-01T07:00:00.000Z,243,Other
2007-08-01T07:00:00.000Z,239,Other
2007-09-01T07:00:00.000Z,257,Other
2007-10-01T07:00:00.000Z,182,Other
2007-11-01T07:00:00.000Z,255,Other
2007-12-01T08:00:00.000Z,235,Other
2008-01-01T08:00:00.000Z,264,Other
2008-02-01T08:00:00.000Z,313,Other
2008-03-01T08:00:00.000Z,283,Other
2008-04-01T07:00:00.000Z,251,Other
2008-05-01T07:00:00.000Z,275,Other
2008-06-01T07:00:00.000Z,322,Other
2008-07-01T07:00:00.000Z,352,Other
2008-08-01T07:00:00.000Z,412,Other
2008-09-01T07:00:00.000Z,374,Other
2008-10-01T07:00:00.000Z,334,Other
2008-11-01T07:00:00.000Z,434,Other
2008-12-01T08:00:00.000Z,367,Other
2009-01-01T08:00:00.000Z,431,Other
2009-02-01T08:00:00.000Z,453,Other
2009-03-01T08:00:00.000Z,377,Other
2009-04-01T07:00:00.000Z,403,Other
2009-05-01T07:00:00.000Z,476,Other
2009-06-01T07:00:00.000Z,557,Other
2009-07-01T07:00:00.000Z,490,Other
2009-08-01T07:00:00.000Z,528,Other
2009-09-01T07:00:00.000Z,462,Other
2009-10-01T07:00:00.000Z,541,Other
2009-11-01T07:00:00.000Z,491,Other
2009-12-01T08:00:00.000Z,513,Other
2010-01-01T08:00:00.000Z,609,Other
2010-02-01T08:00:00.000Z,603,Other
2000-01-01T08:00:00.000Z,154,Agriculture
2000-02-01T08:00:00.000Z,173,Agriculture
2000-03-01T08:00:00.000Z,152,Agriculture
2000-04-01T08:00:00.000Z,135,Agriculture
2000-05-01T07:00:00.000Z,73,Agriculture
2000-06-01T07:00:00.000Z,109,Agriculture
2000-07-01T07:00:00.000Z,77,Agriculture
2000-08-01T07:00:00.000Z,110,Agriculture
2000-09-01T07:00:00.000Z,124,Agriculture
2000-10-01T07:00:00.000Z,113,Agriculture
2000-11-01T08:00:00.000Z,192,Agriculture
2000-12-01T08:00:00.000Z,196,Agriculture
2001-01-01T08:00:00.000Z,188,Agriculture
2001-02-01T08:00:00.000Z,193,Agriculture
2001-03-01T08:00:00.000Z,267,Agriculture
2001-04-01T08:00:00.000Z,140,Agriculture
2001-05-01T07:00:00.000Z,109,Agriculture
2001-06-01T07:00:00.000Z,130,Agriculture
2001-07-01T07:00:00.000Z,113,Agriculture
2001-08-01T07:00:00.000Z,141,Agriculture
2001-09-01T07:00:00.000Z,101,Agriculture
2001-10-01T07:00:00.000Z,118,Agriculture
2001-11-01T08:00:00.000Z,145,Agriculture
2001-12-01T08:00:00.000Z,192,Agriculture
2002-01-01T08:00:00.000Z,195,Agriculture
2002-02-01T08:00:00.000Z,187,Agriculture
2002-03-01T08:00:00.000Z,269,Agriculture
2002-04-01T08:00:00.000Z,151,Agriculture
2002-05-01T07:00:00.000Z,89,Agriculture
2002-06-01T07:00:00.000Z,89,Agriculture
2002-07-01T07:00:00.000Z,114,Agriculture
2002-08-01T07:00:00.000Z,125,Agriculture
2002-09-01T07:00:00.000Z,92,Agriculture
2002-10-01T07:00:00.000Z,97,Agriculture
2002-11-01T08:00:00.000Z,137,Agriculture
2002-12-01T08:00:00.000Z,120,Agriculture
2003-01-01T08:00:00.000Z,159,Agriculture
2003-02-01T08:00:00.000Z,172,Agriculture
2003-03-01T08:00:00.000Z,161,Agriculture
2003-04-01T08:00:00.000Z,154,Agriculture
2003-05-01T07:00:00.000Z,133,Agriculture
2003-06-01T07:00:00.000Z,94,Agriculture
2003-07-01T07:00:00.000Z,113,Agriculture
2003-08-01T07:00:00.000Z,173,Agriculture
2003-09-01T07:00:00.000Z,98,Agriculture
2003-10-01T07:00:00.000Z,136,Agriculture
2003-11-01T08:00:00.000Z,148,Agriculture
2003-12-01T08:00:00.000Z,137,Agriculture
2004-01-01T08:00:00.000Z,184,Agriculture
2004-02-01T08:00:00.000Z,168,Agriculture
2004-03-01T08:00:00.000Z,153,Agriculture
2004-04-01T08:00:00.000Z,107,Agriculture
2004-05-01T07:00:00.000Z,99,Agriculture
2004-06-01T07:00:00.000Z,106,Agriculture
2004-07-01T07:00:00.000Z,140,Agriculture
2004-08-01T07:00:00.000Z,103,Agriculture
2004-09-01T07:00:00.000Z,88,Agriculture
2004-10-01T07:00:00.000Z,102,Agriculture
2004-11-01T08:00:00.000Z,131,Agriculture
2004-12-01T08:00:00.000Z,165,Agriculture
2005-01-01T08:00:00.000Z,153,Agriculture
2005-02-01T08:00:00.000Z,107,Agriculture
2005-03-01T08:00:00.000Z,139,Agriculture
2005-04-01T08:00:00.000Z,84,Agriculture
2005-05-01T07:00:00.000Z,66,Agriculture
2005-06-01T07:00:00.000Z,76,Agriculture
2005-07-01T07:00:00.000Z,69,Agriculture
2005-08-01T07:00:00.000Z,100,Agriculture
2005-09-01T07:00:00.000Z,127,Agriculture
2005-10-01T07:00:00.000Z,85,Agriculture
2005-11-01T08:00:00.000Z,118,Agriculture
2005-12-01T08:00:00.000Z,127,Agriculture
2006-01-01T08:00:00.000Z,140,Agriculture
2006-02-01T08:00:00.000Z,139,Agriculture
2006-03-01T08:00:00.000Z,117,Agriculture
2006-04-01T08:00:00.000Z,81,Agriculture
2006-05-01T07:00:00.000Z,79,Agriculture
2006-06-01T07:00:00.000Z,35,Agriculture
2006-07-01T07:00:00.000Z,55,Agriculture
2006-08-01T07:00:00.000Z,76,Agriculture
2006-09-01T07:00:00.000Z,78,Agriculture
2006-10-01T07:00:00.000Z,77,Agriculture
2006-11-01T08:00:00.000Z,125,Agriculture
2006-12-01T08:00:00.000Z,139,Agriculture
2007-01-01T08:00:00.000Z,128,Agriculture
2007-02-01T08:00:00.000Z,127,Agriculture
2007-03-01T08:00:00.000Z,123,Agriculture
2007-04-01T07:00:00.000Z,67,Agriculture
2007-05-01T07:00:00.000Z,64,Agriculture
2007-06-01T07:00:00.000Z,59,Agriculture
2007-07-01T07:00:00.000Z,40,Agriculture
2007-08-01T07:00:00.000Z,54,Agriculture
2007-09-01T07:00:00.000Z,53,Agriculture
2007-10-01T07:00:00.000Z,47,Agriculture
2007-11-01T07:00:00.000Z,80,Agriculture
2007-12-01T08:00:00.000Z,96,Agriculture
2008-01-01T08:00:00.000Z,113,Agriculture
2008-02-01T08:00:00.000Z,135,Agriculture
2008-03-01T08:00:00.000Z,175,Agriculture
2008-04-01T07:00:00.000Z,108,Agriculture
2008-05-01T07:00:00.000Z,94,Agriculture
2008-06-01T07:00:00.000Z,86,Agriculture
2008-07-01T07:00:00.000Z,125,Agriculture
2008-08-01T07:00:00.000Z,111,Agriculture
2008-09-01T07:00:00.000Z,84,Agriculture
2008-10-01T07:00:00.000Z,97,Agriculture
2008-11-01T07:00:00.000Z,119,Agriculture
2008-12-01T08:00:00.000Z,229,Agriculture
2009-01-01T08:00:00.000Z,245,Agriculture
2009-02-01T08:00:00.000Z,251,Agriculture
2009-03-01T08:00:00.000Z,241,Agriculture
2009-04-01T07:00:00.000Z,176,Agriculture
2009-05-01T07:00:00.000Z,136,Agriculture
2009-06-01T07:00:00.000Z,182,Agriculture
2009-07-01T07:00:00.000Z,180,Agriculture
2009-08-01T07:00:00.000Z,195,Agriculture
2009-09-01T07:00:00.000Z,150,Agriculture
2009-10-01T07:00:00.000Z,166,Agriculture
2009-11-01T07:00:00.000Z,180,Agriculture
2009-12-01T08:00:00.000Z,292,Agriculture
2010-01-01T08:00:00.000Z,318,Agriculture
2010-02-01T08:00:00.000Z,285,Agriculture
2000-01-01T08:00:00.000Z,239,Self-employed
2000-02-01T08:00:00.000Z,262,Self-employed
2000-03-01T08:00:00.000Z,213,Self-employed
2000-04-01T08:00:00.000Z,218,Self-employed
2000-05-01T07:00:00.000Z,206,Self-employed
2000-06-01T07:00:00.000Z,188,Self-employed
2000-07-01T07:00:00.000Z,222,Self-employed
2000-08-01T07:00:00.000Z,186,Self-employed
2000-09-01T07:00:00.000Z,213,Self-employed
2000-10-01T07:00:00.000Z,226,Self-employed
2000-11-01T08:00:00.000Z,273,Self-employed
2000-12-01T08:00:00.000Z,178,Self-employed
2001-01-01T08:00:00.000Z,194,Self-employed
2001-02-01T08:00:00.000Z,209,Self-employed
2001-03-01T08:00:00.000Z,181,Self-employed
2001-04-01T08:00:00.000Z,216,Self-employed
2001-05-01T07:00:00.000Z,206,Self-employed
2001-06-01T07:00:00.000Z,187,Self-employed
2001-07-01T07:00:00.000Z,191,Self-employed
2001-08-01T07:00:00.000Z,243,Self-employed
2001-09-01T07:00:00.000Z,256,Self-employed
2001-10-01T07:00:00.000Z,247,Self-employed
2001-11-01T08:00:00.000Z,234,Self-employed
2001-12-01T08:00:00.000Z,249,Self-employed
2002-01-01T08:00:00.000Z,263,Self-employed
2002-02-01T08:00:00.000Z,250,Self-employed
2002-03-01T08:00:00.000Z,217,Self-employed
2002-04-01T08:00:00.000Z,255,Self-employed
2002-05-01T07:00:00.000Z,264,Self-employed
2002-06-01T07:00:00.000Z,246,Self-employed
2002-07-01T07:00:00.000Z,249,Self-employed
2002-08-01T07:00:00.000Z,271,Self-employed
2002-09-01T07:00:00.000Z,266,Self-employed
2002-10-01T07:00:00.000Z,275,Self-employed
2002-11-01T08:00:00.000Z,297,Self-employed
2002-12-01T08:00:00.000Z,327,Self-employed
2003-01-01T08:00:00.000Z,324,Self-employed
2003-02-01T08:00:00.000Z,304,Self-employed
2003-03-01T08:00:00.000Z,279,Self-employed
2003-04-01T08:00:00.000Z,248,Self-employed
2003-05-01T07:00:00.000Z,271,Self-employed
2003-06-01T07:00:00.000Z,295,Self-employed
2003-07-01T07:00:00.000Z,270,Self-employed
2003-08-01T07:00:00.000Z,302,Self-employed
2003-09-01T07:00:00.000Z,287,Self-employed
2003-10-01T07:00:00.000Z,338,Self-employed
2003-11-01T08:00:00.000Z,308,Self-employed
2003-12-01T08:00:00.000Z,299,Self-employed
2004-01-01T08:00:00.000Z,302,Self-employed
2004-02-01T08:00:00.000Z,260,Self-employed
2004-03-01T08:00:00.000Z,260,Self-employed
2004-04-01T08:00:00.000Z,242,Self-employed
2004-05-01T07:00:00.000Z,287,Self-employed
2004-06-01T07:00:00.000Z,306,Self-employed
2004-07-01T07:00:00.000Z,291,Self-employed
2004-08-01T07:00:00.000Z,324,Self-employed
2004-09-01T07:00:00.000Z,362,Self-employed
2004-10-01T07:00:00.000Z,301,Self-employed
2004-11-01T08:00:00.000Z,353,Self-employed
2004-12-01T08:00:00.000Z,341,Self-employed
