__time,terminal,flight,arrivals,departures
2016-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,561499,480966
2016-01-01T00:00:00.000Z,Terminal 6,Domestic,300302,284320
2016-01-01T00:00:00.000Z,Terminal 6,International,3939,54376
2016-01-01T00:00:00.000Z,Misc. Terminal,International,4727,4547
2016-01-01T00:00:00.000Z,Misc. Terminal,Domestic,91997,95414
2016-01-01T00:00:00.000Z,Terminal 3,International,0,1759
2016-01-01T00:00:00.000Z,Terminal 3,Domestic,279427,281159
2016-01-01T00:00:00.000Z,Imperial Terminal,Domestic,1460,805
2016-01-01T00:00:00.000Z,Terminal 4,Domestic,387189,374316
2016-01-01T00:00:00.000Z,Terminal 4,International,887,51508
2016-02-01T00:00:00.000Z,Terminal 7,International,58797,36430
2016-02-01T00:00:00.000Z,Terminal 7,Domestic,220106,225917
2016-02-01T00:00:00.000Z,Terminal 5,Domestic,313922,335369
2016-02-01T00:00:00.000Z,Terminal 5,International,61646,59327
2016-02-01T00:00:00.000Z,Terminal 4,Domestic,285140,287137
2016-02-01T00:00:00.000Z,Terminal 4,International,35092,41268
2016-02-01T00:00:00.000Z,Terminal 8,International,4285,5868
2016-02-01T00:00:00.000Z,Terminal 8,Domestic,146226,142326
2016-02-01T00:00:00.000Z,Terminal 3,International,0,1045
2016-02-01T00:00:00.000Z,Terminal 3,Domestic,265709,268720
2016-02-01T00:00:00.000Z,Terminal 6,International,4368,50184
2016-02-01T00:00:00.000Z,Terminal 6,Domestic,281221,269391
2016-02-01T00:00:00.000Z,Misc. Terminal,International,4557,4354
2016-02-01T00:00:00.000Z,Misc. Terminal,Domestic,88515,87865
2016-02-01T00:00:00.000Z,Imperial Terminal,Domestic,1171,0
2016-02-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,31788,18532
2016-02-01T00:00:00.000Z,Tom Bradley International Terminal,International,414609,421528
2016-02-01T00:00:00.000Z,Terminal 2,International,157809,145353
2016-02-01T00:00:00.000Z,Terminal 2,Domestic,31523,31759
2016-02-01T00:00:00.000Z,Terminal 1,Domestic,315385,312601
2016-03-01T00:00:00.000Z,Terminal 7,Domestic,252744,265184
2016-03-01T00:00:00.000Z,Terminal 7,International,72112,38976
2016-03-01T00:00:00.000Z,Misc. Terminal,International,4830,4714
2016-03-01T00:00:00.000Z,Misc. Terminal,Domestic,93798,95035
2016-03-01T00:00:00.000Z,Terminal 4,International,30546,46889
2016-03-01T00:00:00.000Z,Terminal 4,Domestic,340005,337740
2016-03-01T00:00:00.000Z,Terminal 5,Domestic,407564,439230
2016-03-01T00:00:00.000Z,Terminal 5,International,67492,67364
2016-03-01T00:00:00.000Z,Terminal 2,Domestic,38987,39090
2016-03-01T00:00:00.000Z,Terminal 2,International,179218,179652
2016-03-01T00:00:00.000Z,Terminal 8,Domestic,171341,169167
2016-03-01T00:00:00.000Z,Terminal 8,International,4519,9769
2016-03-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,21455,28186
2016-03-01T00:00:00.000Z,Tom Bradley International Terminal,International,498958,468125
2016-03-01T00:00:00.000Z,Terminal 3,International,0,2074
2016-03-01T00:00:00.000Z,Terminal 3,Domestic,304388,313166
2016-03-01T00:00:00.000Z,Terminal 6,International,5420,57752
2016-03-01T00:00:00.000Z,Terminal 6,Domestic,317866,319105
2016-03-01T00:00:00.000Z,Terminal 1,Domestic,391257,392556
2016-03-31T23:00:00.000Z,Terminal 4,International,20911,40831
2016-03-31T23:00:00.000Z,Terminal 4,Domestic,335417,310399
2016-03-31T23:00:00.000Z,Terminal 3,International,0,1902
2016-03-31T23:00:00.000Z,Terminal 3,Domestic,309816,314785
2016-03-31T23:00:00.000Z,Terminal 6,International,12066,47429
2016-03-31T23:00:00.000Z,Terminal 6,Domestic,312716,305456
2016-03-31T23:00:00.000Z,Terminal 8,International,4121,8555
2016-03-31T23:00:00.000Z,Terminal 8,Domestic,164270,160101
2016-03-31T23:00:00.000Z,Terminal 5,Domestic,377718,404062
2016-03-31T23:00:00.000Z,Terminal 5,International,67833,60375
2016-03-31T23:00:00.000Z,Tom Bradley International Terminal,International,527926,473113
2016-03-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,20421,34968
2016-03-31T23:00:00.000Z,Misc. Terminal,International,4879,4479
2016-03-31T23:00:00.000Z,Misc. Terminal,Domestic,93537,93665
2016-03-31T23:00:00.000Z,Terminal 2,International,173080,163856
2016-03-31T23:00:00.000Z,Terminal 2,Domestic,41252,38413
2016-03-31T23:00:00.000Z,Terminal 7,Domestic,246039,245782
2016-03-31T23:00:00.000Z,Terminal 7,International,72319,38193
2016-03-31T23:00:00.000Z,Terminal 1,Domestic,386792,388288
2016-04-30T23:00:00.000Z,Terminal 8,Domestic,182052,172912
2016-04-30T23:00:00.000Z,Terminal 8,International,4432,10225
2016-04-30T23:00:00.000Z,Terminal 5,International,62604,63048
2016-04-30T23:00:00.000Z,Terminal 5,Domestic,408555,418020
2016-04-30T23:00:00.000Z,Terminal 4,International,24389,46220
2016-04-30T23:00:00.000Z,Terminal 4,Domestic,353068,327227
2016-04-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,15544,35825
2016-04-30T23:00:00.000Z,Tom Bradley International Terminal,International,544400,541138
2016-04-30T23:00:00.000Z,Terminal 2,International,185736,199427
2016-04-30T23:00:00.000Z,Terminal 2,Domestic,46349,43896
2016-04-30T23:00:00.000Z,Terminal 3,Domestic,342705,342189
2016-04-30T23:00:00.000Z,Terminal 3,International,0,2890
2016-04-30T23:00:00.000Z,Terminal 1,Domestic,416144,406530
2016-04-30T23:00:00.000Z,Terminal 7,International,70648,44019
2016-04-30T23:00:00.000Z,Terminal 7,Domestic,275110,283338
2016-04-30T23:00:00.000Z,Misc. Terminal,International,4678,4697
2016-04-30T23:00:00.000Z,Misc. Terminal,Domestic,102776,100759
2016-04-30T23:00:00.000Z,Terminal 6,Domestic,329138,317165
2016-04-30T23:00:00.000Z,Terminal 6,International,10634,45514
2016-05-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,21446,48441
2016-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,614678,581878
2016-05-31T23:00:00.000Z,Misc. Terminal,Domestic,123672,126277
2016-05-31T23:00:00.000Z,Misc. Terminal,International,4569,4589
2016-05-31T23:00:00.000Z,Terminal 8,International,4182,14695
2016-05-31T23:00:00.000Z,Terminal 8,Domestic,202298,195645
2016-05-31T23:00:00.000Z,Terminal 2,Domestic,58878,61327
2016-05-31T23:00:00.000Z,Terminal 2,International,194728,227323
2016-05-31T23:00:00.000Z,Terminal 4,Domestic,425783,400004
2016-05-31T23:00:00.000Z,Terminal 4,International,32657,61845
2016-05-31T23:00:00.000Z,Terminal 3,Domestic,366716,373700
2016-05-31T23:00:00.000Z,Terminal 3,International,0,3500
2016-05-31T23:00:00.000Z,Terminal 6,International,12741,46844
2016-05-31T23:00:00.000Z,Terminal 6,Domestic,357719,358397
2016-05-31T23:00:00.000Z,Terminal 1,Domestic,415880,418141
2016-05-31T23:00:00.000Z,Terminal 5,Domestic,431757,453595
2016-05-31T23:00:00.000Z,Terminal 5,International,68512,71038
2016-05-31T23:00:00.000Z,Terminal 7,Domestic,282776,297240
2016-05-31T23:00:00.000Z,Terminal 7,International,78037,48170
2016-06-30T23:00:00.000Z,Terminal 6,Domestic,374394,351316
2016-06-30T23:00:00.000Z,Terminal 6,International,13165,56704
2016-06-30T23:00:00.000Z,Terminal 4,International,35800,64590
2016-06-30T23:00:00.000Z,Terminal 4,Domestic,422257,384861
2016-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,706918,601808
2016-06-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,28699,53141
2016-06-30T23:00:00.000Z,Terminal 8,International,6274,14534
2016-06-30T23:00:00.000Z,Terminal 8,Domestic,201518,193903
2016-06-30T23:00:00.000Z,Terminal 5,Domestic,456188,478348
2016-06-30T23:00:00.000Z,Terminal 5,International,78781,71021
2016-06-30T23:00:00.000Z,Terminal 3,Domestic,402452,390418
2016-06-30T23:00:00.000Z,Terminal 3,International,0,4365
2016-06-30T23:00:00.000Z,Misc. Terminal,International,5031,4754
2016-06-30T23:00:00.000Z,Misc. Terminal,Domestic,127617,130768
2016-06-30T23:00:00.000Z,Terminal 2,Domestic,68108,63101
2016-06-30T23:00:00.000Z,Terminal 2,International,244677,252120
2016-06-30T23:00:00.000Z,Terminal 7,Domestic,310520,320139
2016-06-30T23:00:00.000Z,Terminal 7,International,84816,52397
2016-06-30T23:00:00.000Z,Terminal 1,Domestic,414427,411791
2016-06-30T23:00:00.000Z,Terminal 1,International,3897,3777
2016-07-31T23:00:00.000Z,Terminal 8,International,5886,12401
2016-07-31T23:00:00.000Z,Terminal 8,Domestic,197349,192860
2016-07-31T23:00:00.000Z,Terminal 2,Domestic,62804,53451
2016-07-31T23:00:00.000Z,Terminal 2,International,241345,241210
2016-07-31T23:00:00.000Z,Misc. Terminal,International,4168,3867
2016-07-31T23:00:00.000Z,Misc. Terminal,Domestic,117676,124651
2016-07-31T23:00:00.000Z,Terminal 5,International,75102,63257
2016-07-31T23:00:00.000Z,Terminal 5,Domestic,403073,430149
2016-07-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,20481,50600
2016-07-31T23:00:00.000Z,Tom Bradley International Terminal,International,696887,613068
2016-07-31T23:00:00.000Z,Terminal 1,International,0,2400
2016-07-31T23:00:00.000Z,Terminal 1,Domestic,408646,413249
2016-07-31T23:00:00.000Z,Terminal 3,International,0,3563
2016-07-31T23:00:00.000Z,Terminal 3,Domestic,375042,379989
2016-07-31T23:00:00.000Z,Terminal 7,International,72874,42799
2016-07-31T23:00:00.000Z,Terminal 7,Domestic,298749,307899
2016-07-31T23:00:00.000Z,Terminal 6,Domestic,364016,358153
2016-07-31T23:00:00.000Z,Terminal 6,International,13006,47888
2016-07-31T23:00:00.000Z,Terminal 4,Domestic,421218,379123
2016-07-31T23:00:00.000Z,Terminal 4,International,33150,62961
2016-08-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,15874,44599
2016-08-31T23:00:00.000Z,Tom Bradley International Terminal,International,608415,549799
2016-08-31T23:00:00.000Z,Terminal 3,Domestic,332145,339215
2016-08-31T23:00:00.000Z,Terminal 3,International,0,2328
2016-08-31T23:00:00.000Z,Terminal 7,Domestic,284361,288911
2016-08-31T23:00:00.000Z,Terminal 7,International,53369,37133
2016-08-31T23:00:00.000Z,Terminal 4,International,31103,57977
2016-08-31T23:00:00.000Z,Terminal 4,Domestic,349410,313181
2016-08-31T23:00:00.000Z,Terminal 6,International,11306,41757
2016-08-31T23:00:00.000Z,Terminal 6,Domestic,295413,286046
2016-08-31T23:00:00.000Z,Terminal 5,International,62078,56460
2016-08-31T23:00:00.000Z,Terminal 5,Domestic,362702,389219
2016-08-31T23:00:00.000Z,Misc. Terminal,Domestic,110853,112799
2016-08-31T23:00:00.000Z,Misc. Terminal,International,2132,2004
2016-08-31T23:00:00.000Z,Terminal 8,Domestic,152444,153673
2016-08-31T23:00:00.000Z,Terminal 8,International,3975,7798
2016-08-31T23:00:00.000Z,Terminal 2,International,186528,203062
2016-08-31T23:00:00.000Z,Terminal 2,Domestic,45425,39677
2016-08-31T23:00:00.000Z,Terminal 1,Domestic,386466,382456
2016-08-31T23:00:00.000Z,Terminal 1,International,0,1023
2016-09-30T23:00:00.000Z,Terminal 4,International,25626,66466
2016-09-30T23:00:00.000Z,Terminal 4,Domestic,362097,324314
2016-09-30T23:00:00.000Z,Terminal 5,Domestic,393134,404717
2016-09-30T23:00:00.000Z,Terminal 5,International,59011,58861
2016-09-30T23:00:00.000Z,Terminal 8,Domestic,157463,155880
2016-09-30T23:00:00.000Z,Terminal 8,International,3780,6219
2016-09-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,19488,40749
2016-09-30T23:00:00.000Z,Tom Bradley International Terminal,International,577653,561063
2016-09-30T23:00:00.000Z,Terminal 6,International,12231,53029
2016-09-30T23:00:00.000Z,Terminal 6,Domestic,305873,320293
2016-09-30T23:00:00.000Z,Terminal 1,International,0,1684
2016-09-30T23:00:00.000Z,Terminal 1,Domestic,409588,400216
2016-09-30T23:00:00.000Z,Terminal 2,International,194501,202139
2016-09-30T23:00:00.000Z,Terminal 2,Domestic,46059,40802
2016-09-30T23:00:00.000Z,Misc. Terminal,International,2089,1901
2016-09-30T23:00:00.000Z,Misc. Terminal,Domestic,115954,115969
2016-09-30T23:00:00.000Z,Terminal 3,Domestic,348692,345332
2016-09-30T23:00:00.000Z,Terminal 3,International,0,2180
2016-09-30T23:00:00.000Z,Terminal 7,Domestic,314898,315087
2016-09-30T23:00:00.000Z,Terminal 7,International,58105,42095
2016-11-01T00:00:00.000Z,Misc. Terminal,International,2449,2297
2016-11-01T00:00:00.000Z,Misc. Terminal,Domestic,109134,109948
2016-11-01T00:00:00.000Z,Terminal 4,Domestic,343535,318080
2016-11-01T00:00:00.000Z,Terminal 4,International,25285,54454
2016-11-01T00:00:00.000Z,Terminal 8,International,4026,11416
2016-11-01T00:00:00.000Z,Terminal 8,Domestic,144849,139378
2016-11-01T00:00:00.000Z,Terminal 6,Domestic,292918,282298
2016-11-01T00:00:00.000Z,Terminal 6,International,9673,57510
2016-11-01T00:00:00.000Z,Terminal 5,Domestic,382598,399638
2016-11-01T00:00:00.000Z,Terminal 5,International,51557,46350
2016-11-01T00:00:00.000Z,Terminal 3,Domestic,334770,338310
2016-11-01T00:00:00.000Z,Terminal 3,International,0,2428
2016-11-01T00:00:00.000Z,Terminal 1,Domestic,402293,400631
2016-11-01T00:00:00.000Z,Terminal 1,International,0,2524
2016-11-01T00:00:00.000Z,Terminal 7,Domestic,301844,303793
2016-11-01T00:00:00.000Z,Terminal 7,International,67329,41748
2016-11-01T00:00:00.000Z,Tom Bradley International Terminal,International,514254,489324
2016-11-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,15972,31733
2016-11-01T00:00:00.000Z,Terminal 2,International,181053,196856
2016-11-01T00:00:00.000Z,Terminal 2,Domestic,43698,40165
2016-12-01T00:00:00.000Z,Terminal 8,Domestic,146004,147175
2016-12-01T00:00:00.000Z,Terminal 8,International,5433,12413
2016-12-01T00:00:00.000Z,Terminal 2,Domestic,49461,49889
2016-12-01T00:00:00.000Z,Terminal 2,International,199919,227231
2016-12-01T00:00:00.000Z,Tom Bradley International Terminal,International,553425,542156
2016-12-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,15093,32307
2016-12-01T00:00:00.000Z,Terminal 3,Domestic,333465,328574
2016-12-01T00:00:00.000Z,Terminal 3,International,0,3024
2016-12-01T00:00:00.000Z,Terminal 7,Domestic,317373,315054
2016-12-01T00:00:00.000Z,Terminal 7,International,73309,51576
2016-12-01T00:00:00.000Z,Misc. Terminal,Domestic,114258,109614
2016-12-01T00:00:00.000Z,Misc. Terminal,International,3685,3789
2016-12-01T00:00:00.000Z,Terminal 1,Domestic,401339,389480
2016-12-01T00:00:00.000Z,Terminal 1,International,0,15847
2016-12-01T00:00:00.000Z,Terminal 4,Domestic,355396,326577
2016-12-01T00:00:00.000Z,Terminal 4,International,37655,68545
2016-12-01T00:00:00.000Z,Terminal 6,International,11005,69330
2016-12-01T00:00:00.000Z,Terminal 6,Domestic,313204,291991
2016-12-01T00:00:00.000Z,Terminal 5,International,66895,61340
2016-12-01T00:00:00.000Z,Terminal 5,Domestic,410292,419138
2017-01-01T00:00:00.000Z,Terminal 8,Domestic,137309,137958
2017-01-01T00:00:00.000Z,Terminal 8,International,5442,7901
2017-01-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,16934,28558
2017-01-01T00:00:00.000Z,Tom Bradley International Terminal,International,622423,516463
2017-01-01T00:00:00.000Z,Misc. Terminal,Domestic,109727,112086
2017-01-01T00:00:00.000Z,Misc. Terminal,International,4637,4245
2017-01-01T00:00:00.000Z,Terminal 3,Domestic,324638,324940
2017-01-01T00:00:00.000Z,Terminal 3,International,0,1483
2017-01-01T00:00:00.000Z,Terminal 5,Domestic,381253,382753
2017-01-01T00:00:00.000Z,Terminal 5,International,66655,57553
2017-01-01T00:00:00.000Z,Terminal 7,Domestic,266653,263502
2017-01-01T00:00:00.000Z,Terminal 7,International,69449,38619
2017-01-01T00:00:00.000Z,Terminal 1,Domestic,357760,363332
2017-01-01T00:00:00.000Z,Terminal 1,International,0,11198
2017-01-01T00:00:00.000Z,Terminal 6,Domestic,266800,280678
2017-01-01T00:00:00.000Z,Terminal 6,International,11738,58596
2017-01-01T00:00:00.000Z,Terminal 4,Domestic,316510,295239
2017-01-01T00:00:00.000Z,Terminal 4,International,46133,60776
2017-01-01T00:00:00.000Z,Terminal 2,International,216757,195085
2017-01-01T00:00:00.000Z,Terminal 2,Domestic,44686,38118
2017-02-01T00:00:00.000Z,Terminal 1,Domestic,326618,325934
2017-02-01T00:00:00.000Z,Terminal 1,International,0,11740
2017-02-01T00:00:00.000Z,Tom Bradley International Terminal,International,461233,432538
2017-02-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,9654,21402
2017-02-01T00:00:00.000Z,Misc. Terminal,International,4075,4135
2017-02-01T00:00:00.000Z,Misc. Terminal,Domestic,103767,104756
2017-02-01T00:00:00.000Z,Terminal 4,International,37840,57765
2017-02-01T00:00:00.000Z,Terminal 4,Domestic,273083,257087
2017-02-01T00:00:00.000Z,Terminal 2,International,174252,167940
2017-02-01T00:00:00.000Z,Terminal 2,Domestic,33106,31390
2017-02-01T00:00:00.000Z,Terminal 5,Domestic,338872,342485
2017-02-01T00:00:00.000Z,Terminal 5,International,48308,42964
2017-02-01T00:00:00.000Z,Terminal 8,International,3540,6997
2017-02-01T00:00:00.000Z,Terminal 8,Domestic,127124,127531
2017-02-01T00:00:00.000Z,Terminal 6,Domestic,268126,273744
2017-02-01T00:00:00.000Z,Terminal 6,International,8835,60975
2017-02-01T00:00:00.000Z,Terminal 7,International,48924,31668
2017-02-01T00:00:00.000Z,Terminal 7,Domestic,224868,226734
2017-02-01T00:00:00.000Z,Terminal 3,Domestic,288113,294783
2017-02-01T00:00:00.000Z,Terminal 3,International,0,1338
2017-03-01T00:00:00.000Z,Terminal 8,Domestic,160869,152808
2017-03-01T00:00:00.000Z,Terminal 8,International,3514,8591
2017-03-01T00:00:00.000Z,Misc. Terminal,Domestic,123255,121791
2017-03-01T00:00:00.000Z,Misc. Terminal,International,4448,4540
2017-03-01T00:00:00.000Z,Terminal 5,Domestic,414390,432244
2017-03-01T00:00:00.000Z,Terminal 5,International,57261,51118
2017-03-01T00:00:00.000Z,Tom Bradley International Terminal,Domestic,10481,29751
2017-03-01T00:00:00.000Z,Tom Bradley International Terminal,International,539764,476993
2017-03-01T00:00:00.000Z,Terminal 4,Domestic,327234,312388
2017-03-01T00:00:00.000Z,Terminal 4,International,51153,77437
2017-03-01T00:00:00.000Z,Terminal 1,Domestic,405997,401875
2017-03-01T00:00:00.000Z,Terminal 1,International,0,17516
2017-03-01T00:00:00.000Z,Terminal 2,International,195803,202082
2017-03-01T00:00:00.000Z,Terminal 2,Domestic,41017,37503
2017-03-01T00:00:00.000Z,Terminal 6,Domestic,345277,332284
2017-03-01T00:00:00.000Z,Terminal 6,International,5507,70230
2017-03-01T00:00:00.000Z,Terminal 3,International,0,2560
2017-03-01T00:00:00.000Z,Terminal 3,Domestic,344590,352646
2017-03-01T00:00:00.000Z,Terminal 7,Domestic,273834,287364
2017-03-01T00:00:00.000Z,Terminal 7,International,65736,37549
2017-03-31T23:00:00.000Z,Tom Bradley International Terminal,International,604869,519156
2017-03-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,12895,29034
2017-03-31T23:00:00.000Z,Terminal 8,International,4691,12964
2017-03-31T23:00:00.000Z,Terminal 8,Domestic,156029,146476
2017-03-31T23:00:00.000Z,Terminal 6,Domestic,308905,336239
2017-03-31T23:00:00.000Z,Terminal 6,International,3393,47668
2017-03-31T23:00:00.000Z,Terminal 2,Domestic,43110,37991
2017-03-31T23:00:00.000Z,Terminal 2,International,216329,210154
2017-03-31T23:00:00.000Z,Terminal 4,International,56882,70037
2017-03-31T23:00:00.000Z,Terminal 4,Domestic,324476,311321
2017-03-31T23:00:00.000Z,Terminal 1,Domestic,405692,409315
2017-03-31T23:00:00.000Z,Terminal 1,International,0,17299
2017-03-31T23:00:00.000Z,Terminal 3,Domestic,348387,360126
2017-03-31T23:00:00.000Z,Terminal 3,International,0,2757
2017-03-31T23:00:00.000Z,Terminal 5,International,63947,50120
2017-03-31T23:00:00.000Z,Terminal 5,Domestic,423720,417525
2017-03-31T23:00:00.000Z,Misc. Terminal,International,4754,4506
2017-03-31T23:00:00.000Z,Misc. Terminal,Domestic,111940,113022
2017-03-31T23:00:00.000Z,Terminal 7,International,74948,39628
2017-03-31T23:00:00.000Z,Terminal 7,Domestic,281947,291985
2017-04-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13531,27417
2017-04-30T23:00:00.000Z,Tom Bradley International Terminal,International,671467,644774
2017-04-30T23:00:00.000Z,Terminal 6,Domestic,303383,311405
2017-04-30T23:00:00.000Z,Terminal 6,International,31006,70107
2017-04-30T23:00:00.000Z,Terminal 8,International,4249,8781
2017-04-30T23:00:00.000Z,Terminal 8,Domestic,168348,160076
2017-04-30T23:00:00.000Z,Terminal 7,Domestic,287321,298138
2017-04-30T23:00:00.000Z,Terminal 7,International,62796,43548
2017-04-30T23:00:00.000Z,Terminal 3,Domestic,335799,325262
2017-04-30T23:00:00.000Z,Terminal 3,International,2126,15208
2017-04-30T23:00:00.000Z,Terminal 1,Domestic,416522,407605
2017-04-30T23:00:00.000Z,Terminal 1,International,0,6678
2017-04-30T23:00:00.000Z,Misc. Terminal,International,2530,2426
2017-04-30T23:00:00.000Z,Misc. Terminal,Domestic,115727,113742
2017-04-30T23:00:00.000Z,Terminal 2,International,150853,171463
2017-04-30T23:00:00.000Z,Terminal 2,Domestic,136643,158190
2017-04-30T23:00:00.000Z,Terminal 5,Domestic,427551,416787
2017-04-30T23:00:00.000Z,Terminal 5,International,27347,25706
2017-04-30T23:00:00.000Z,Terminal 4,International,59093,81960
2017-04-30T23:00:00.000Z,Terminal 4,Domestic,340844,321042
2017-05-31T23:00:00.000Z,Terminal 2,Domestic,243953,292473
2017-05-31T23:00:00.000Z,Terminal 2,International,99204,122596
2017-05-31T23:00:00.000Z,Terminal 3,Domestic,334780,309161
2017-05-31T23:00:00.000Z,Terminal 3,International,4008,28137
2017-05-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13813,25463
2017-05-31T23:00:00.000Z,Tom Bradley International Terminal,International,758383,759878
2017-05-31T23:00:00.000Z,Terminal 6,International,67128,124358
2017-05-31T23:00:00.000Z,Terminal 6,Domestic,270767,282888
2017-05-31T23:00:00.000Z,Terminal 1,Domestic,419131,417777
2017-05-31T23:00:00.000Z,Terminal 4,International,63338,86669
2017-05-31T23:00:00.000Z,Terminal 4,Domestic,361972,362645
2017-05-31T23:00:00.000Z,Terminal 8,Domestic,180262,177501
2017-05-31T23:00:00.000Z,Terminal 8,International,4665,14913
2017-05-31T23:00:00.000Z,Terminal 5,International,8467,1556
2017-05-31T23:00:00.000Z,Terminal 5,Domestic,438808,459054
2017-05-31T23:00:00.000Z,Misc. Terminal,International,2275,2314
2017-05-31T23:00:00.000Z,Misc. Terminal,Domestic,126028,125301
2017-05-31T23:00:00.000Z,Terminal 7,Domestic,297296,317379
2017-05-31T23:00:00.000Z,Terminal 7,International,75712,46829
2017-06-30T23:00:00.000Z,Terminal 3,International,4675,31441
2017-06-30T23:00:00.000Z,Terminal 3,Domestic,343175,313008
2017-06-30T23:00:00.000Z,Terminal 2,Domestic,260772,303642
2017-06-30T23:00:00.000Z,Terminal 2,International,124196,120754
2017-06-30T23:00:00.000Z,Terminal 7,International,83875,52035
2017-06-30T23:00:00.000Z,Terminal 7,Domestic,340304,349911
2017-06-30T23:00:00.000Z,Terminal 1,Domestic,427939,427003
2017-06-30T23:00:00.000Z,Terminal 4,International,64344,87425
2017-06-30T23:00:00.000Z,Terminal 4,Domestic,404417,371048
2017-06-30T23:00:00.000Z,Terminal 6,Domestic,285600,287312
2017-06-30T23:00:00.000Z,Terminal 6,International,95926,133778
2017-06-30T23:00:00.000Z,Misc. Terminal,Domestic,129211,130819
2017-06-30T23:00:00.000Z,Misc. Terminal,International,2585,2421
2017-06-30T23:00:00.000Z,Terminal 8,Domestic,169545,164497
2017-06-30T23:00:00.000Z,Terminal 8,International,6902,16284
2017-06-30T23:00:00.000Z,Terminal 5,Domestic,449295,462053
2017-06-30T23:00:00.000Z,Terminal 5,International,22998,2257
2017-06-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,16916,26024
2017-06-30T23:00:00.000Z,Tom Bradley International Terminal,International,875992,785650
2017-07-31T23:00:00.000Z,Terminal 8,Domestic,162285,162314
2017-07-31T23:00:00.000Z,Terminal 8,International,6854,12053
2017-07-31T23:00:00.000Z,Terminal 4,International,53745,79721
2017-07-31T23:00:00.000Z,Terminal 4,Domestic,378528,357912
2017-07-31T23:00:00.000Z,Tom Bradley International Terminal,International,863449,756293
2017-07-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,15252,26327
2017-07-31T23:00:00.000Z,Terminal 5,Domestic,436104,458651
2017-07-31T23:00:00.000Z,Terminal 5,International,19669,2366
2017-07-31T23:00:00.000Z,Terminal 6,International,92610,138693
2017-07-31T23:00:00.000Z,Terminal 6,Domestic,289090,287545
2017-07-31T23:00:00.000Z,Misc. Terminal,Domestic,122818,127071
2017-07-31T23:00:00.000Z,Misc. Terminal,International,3030,2992
2017-07-31T23:00:00.000Z,Terminal 7,International,73555,43369
2017-07-31T23:00:00.000Z,Terminal 7,Domestic,324337,336641
2017-07-31T23:00:00.000Z,Terminal 3,Domestic,339048,310613
2017-07-31T23:00:00.000Z,Terminal 3,International,4761,27653
2017-07-31T23:00:00.000Z,Terminal 2,Domestic,255764,299602
2017-07-31T23:00:00.000Z,Terminal 2,International,120191,119385
2017-07-31T23:00:00.000Z,Terminal 1,Domestic,406204,413587
2017-08-31T23:00:00.000Z,Terminal 2,International,96651,103674
2017-08-31T23:00:00.000Z,Terminal 2,Domestic,213909,245253
2017-08-31T23:00:00.000Z,Terminal 3,International,3918,21136
2017-08-31T23:00:00.000Z,Terminal 3,Domestic,282240,261217
2017-08-31T23:00:00.000Z,Terminal 6,International,67339,107647
2017-08-31T23:00:00.000Z,Terminal 6,Domestic,258157,257974
2017-08-31T23:00:00.000Z,Terminal 8,International,5219,7064
2017-08-31T23:00:00.000Z,Terminal 8,Domestic,131841,127046
2017-08-31T23:00:00.000Z,Tom Bradley International Terminal,International,735126,670013
2017-08-31T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13726,18014
2017-08-31T23:00:00.000Z,Terminal 7,Domestic,283499,290409
2017-08-31T23:00:00.000Z,Terminal 7,International,53860,37309
2017-08-31T23:00:00.000Z,Terminal 4,Domestic,329781,314130
2017-08-31T23:00:00.000Z,Terminal 4,International,50117,65647
2017-08-31T23:00:00.000Z,Misc. Terminal,International,3857,3848
2017-08-31T23:00:00.000Z,Misc. Terminal,Domestic,116684,117671
2017-08-31T23:00:00.000Z,Terminal 5,Domestic,348559,374053
2017-08-31T23:00:00.000Z,Terminal 5,International,11391,1401
2017-08-31T23:00:00.000Z,Terminal 1,Domestic,380077,375632
2017-09-30T23:00:00.000Z,Terminal 3,International,3924,22696
2017-09-30T23:00:00.000Z,Terminal 3,Domestic,318036,289299
2017-09-30T23:00:00.000Z,Terminal 7,Domestic,323286,325783
2017-09-30T23:00:00.000Z,Terminal 7,International,55907,41730
2017-09-30T23:00:00.000Z,Tom Bradley International Terminal,Domestic,13694,21143
